model, road_block, max_speed_slow, max_speed_fast, fast_car_ratio, density, total_all_cars_distance, total_slow_cars_distance, total_fast_cars_distance, worst_case_distance_slow_cars, worst_cast_distance_fast_cars, best_case_distance_slow_car, best_case_distance_fast_car,num_slow_cars,num_fast_cars,global_speed_rule,repetition,slack,distance_look_ahead,max_speed_slow_car
NS,1,3,-1,0.0,0.05,16344,16344,0,308,999999999,343,-1,50,0,false,0,3,7,3
NS,1,3,-1,0.0,0.05,16468,16468,0,315,999999999,345,-1,50,0,false,1,3,7,3
NS,1,3,-1,0.0,0.05,16340,16340,0,309,999999999,339,-1,50,0,false,2,3,7,3
NS,1,3,-1,0.0,0.05,16401,16401,0,319,999999999,338,-1,50,0,false,3,3,7,3
NS,1,3,-1,0.0,0.05,16440,16440,0,318,999999999,343,-1,50,0,false,4,3,7,3
NS,0,3,-1,0.0,0.05,16476,16476,0,315,999999999,339,-1,50,0,false,0,3,7,3
NS,0,3,-1,0.0,0.05,16372,16372,0,304,999999999,338,-1,50,0,false,1,3,7,3
NS,0,3,-1,0.0,0.05,16535,16535,0,318,999999999,341,-1,50,0,false,2,3,7,3
NS,0,3,-1,0.0,0.05,16419,16419,0,314,999999999,341,-1,50,0,false,3,3,7,3
NS,0,3,-1,0.0,0.05,16410,16410,0,313,999999999,338,-1,50,0,false,4,3,7,3
NS,1,3,-1,0.0,0.05,16292,16292,0,305,999999999,340,-1,50,0,false,0,3,7,3
NS,1,3,-1,0.0,0.05,16409,16409,0,314,999999999,339,-1,50,0,false,1,3,7,3
NS,1,3,-1,0.0,0.05,16371,16371,0,300,999999999,340,-1,50,0,false,2,3,7,3
NS,1,3,-1,0.0,0.05,16380,16380,0,318,999999999,339,-1,50,0,false,3,3,7,3
NS,1,3,-1,0.0,0.05,16284,16284,0,295,999999999,336,-1,50,0,false,4,3,7,3
NS,0,3,-1,0.0,0.05,16487,16487,0,314,999999999,338,-1,50,0,false,0,3,7,3
NS,0,3,-1,0.0,0.05,16435,16435,0,319,999999999,343,-1,50,0,false,1,3,7,3
NS,0,3,-1,0.0,0.05,16464,16464,0,315,999999999,339,-1,50,0,false,2,3,7,3
NS,0,3,-1,0.0,0.05,16426,16426,0,313,999999999,336,-1,50,0,false,3,3,7,3
NS,0,3,-1,0.0,0.05,16386,16386,0,314,999999999,337,-1,50,0,false,4,3,7,3
NS,1,3,-1,0.0,0.05,16467,16467,0,315,999999999,346,-1,50,0,false,0,3,7,3
NS,1,3,-1,0.0,0.05,16459,16459,0,311,999999999,341,-1,50,0,false,1,3,7,3
NS,1,3,-1,0.0,0.05,16237,16237,0,302,999999999,338,-1,50,0,false,2,3,7,3
NS,1,3,-1,0.0,0.05,16337,16337,0,310,999999999,339,-1,50,0,false,3,3,7,3
NS,1,3,-1,0.0,0.05,16427,16427,0,303,999999999,339,-1,50,0,false,4,3,7,3
NS,0,3,-1,0.0,0.05,16448,16448,0,317,999999999,343,-1,50,0,false,0,3,7,3
NS,0,3,-1,0.0,0.05,16400,16400,0,306,999999999,341,-1,50,0,false,1,3,7,3
NS,0,3,-1,0.0,0.05,16439,16439,0,318,999999999,340,-1,50,0,false,2,3,7,3
NS,0,3,-1,0.0,0.05,16382,16382,0,318,999999999,338,-1,50,0,false,3,3,7,3
NS,0,3,-1,0.0,0.05,16565,16565,0,321,999999999,344,-1,50,0,false,4,3,7,3
NS,1,6,-1,0.0,0.05,33831,33831,0,622,999999999,699,-1,50,0,false,0,3,7,6
NS,1,6,-1,0.0,0.05,33994,33994,0,639,999999999,697,-1,50,0,false,1,3,7,6
NS,1,6,-1,0.0,0.05,33583,33583,0,573,999999999,701,-1,50,0,false,2,3,7,6
NS,1,6,-1,0.0,0.05,33902,33902,0,632,999999999,697,-1,50,0,false,3,3,7,6
NS,1,6,-1,0.0,0.05,33632,33632,0,615,999999999,699,-1,50,0,false,4,3,7,6
NS,0,6,-1,0.0,0.05,34405,34405,0,669,999999999,699,-1,50,0,false,0,3,7,6
NS,0,6,-1,0.0,0.05,34419,34419,0,660,999999999,698,-1,50,0,false,1,3,7,6
NS,0,6,-1,0.0,0.05,34392,34392,0,659,999999999,701,-1,50,0,false,2,3,7,6
NS,0,6,-1,0.0,0.05,34319,34319,0,656,999999999,701,-1,50,0,false,3,3,7,6
NS,0,6,-1,0.0,0.05,34143,34143,0,653,999999999,696,-1,50,0,false,4,3,7,6
NS,1,6,-1,0.0,0.05,33682,33682,0,615,999999999,695,-1,50,0,false,0,3,7,6
NS,1,6,-1,0.0,0.05,33602,33602,0,611,999999999,697,-1,50,0,false,1,3,7,6
NS,1,6,-1,0.0,0.05,33465,33465,0,627,999999999,696,-1,50,0,false,2,3,7,6
NS,1,6,-1,0.0,0.05,33218,33218,0,530,999999999,702,-1,50,0,false,3,3,7,6
NS,1,6,-1,0.0,0.05,34036,34036,0,647,999999999,695,-1,50,0,false,4,3,7,6
NS,0,6,-1,0.0,0.05,34434,34434,0,680,999999999,700,-1,50,0,false,0,3,7,6
NS,0,6,-1,0.0,0.05,34398,34398,0,659,999999999,703,-1,50,0,false,1,3,7,6
NS,0,6,-1,0.0,0.05,34363,34363,0,648,999999999,701,-1,50,0,false,2,3,7,6
NS,0,6,-1,0.0,0.05,34470,34470,0,671,999999999,701,-1,50,0,false,3,3,7,6
NS,0,6,-1,0.0,0.05,34398,34398,0,654,999999999,698,-1,50,0,false,4,3,7,6
NS,1,9,-1,0.0,0.05,47389,47389,0,681,999999999,1047,-1,50,0,false,0,3,7,9
NS,1,9,-1,0.0,0.05,49127,49127,0,822,999999999,1035,-1,50,0,false,1,3,7,9
NS,1,9,-1,0.0,0.05,47311,47311,0,584,999999999,1050,-1,50,0,false,2,3,7,9
NS,1,9,-1,0.0,0.05,46309,46309,0,573,999999999,1056,-1,50,0,false,3,3,7,9
NS,1,9,-1,0.0,0.05,47306,47306,0,571,999999999,1056,-1,50,0,false,4,3,7,9
NS,0,9,-1,0.0,0.05,52162,52162,0,989,999999999,1058,-1,50,0,false,0,3,7,9
NS,0,9,-1,0.0,0.05,51994,51994,0,976,999999999,1057,-1,50,0,false,1,3,7,9
NS,0,9,-1,0.0,0.05,52028,52028,0,994,999999999,1060,-1,50,0,false,2,3,7,9
NS,0,9,-1,0.0,0.05,51249,51249,0,967,999999999,1058,-1,50,0,false,3,3,7,9
NS,0,9,-1,0.0,0.05,52020,52020,0,994,999999999,1058,-1,50,0,false,4,3,7,9
NS,1,3,4,0.25,0.05,17351,12417,4934,309,338,337,449,38,12,false,0,3,7,3
NS,1,3,4,0.25,0.05,17177,12363,4814,313,339,338,450,38,12,false,1,3,7,3
NS,1,3,4,0.25,0.05,17200,12472,4728,316,329,340,459,38,12,false,2,3,7,3
NS,1,3,4,0.25,0.05,17597,12474,5123,316,349,340,457,38,12,false,3,3,7,3
NS,1,3,4,0.25,0.05,17729,12518,5211,314,401,342,453,38,12,false,4,3,7,3
NS,0,3,4,0.25,0.05,17258,12470,4788,311,341,340,455,38,12,false,0,3,7,3
NS,0,3,4,0.25,0.05,17665,12563,5102,321,368,340,459,38,12,false,1,3,7,3
NS,0,3,4,0.25,0.05,17260,12457,4803,316,332,338,451,38,12,false,2,3,7,3
NS,0,3,4,0.25,0.05,17360,12477,4883,318,315,338,459,38,12,false,3,3,7,3
NS,0,3,4,0.25,0.05,17598,12584,5014,312,375,342,458,38,12,false,4,3,7,3
NS,1,3,8,0.25,0.05,20060,12511,7549,306,338,339,850,38,12,false,0,3,7,3
NS,1,3,8,0.25,0.05,18662,12405,6257,313,434,335,691,38,12,false,1,3,7,3
NS,1,3,8,0.25,0.05,17631,12325,5306,291,323,344,579,38,12,false,2,3,7,3
NS,1,3,8,0.25,0.05,19008,12385,6623,307,364,338,687,38,12,false,3,3,7,3
NS,1,3,8,0.25,0.05,17523,12433,5090,306,333,339,540,38,12,false,4,3,7,3
NS,0,3,8,0.25,0.05,17768,12483,5285,314,346,345,613,38,12,false,0,3,7,3
NS,0,3,8,0.25,0.05,19303,12441,6862,307,406,340,697,38,12,false,1,3,7,3
NS,0,3,8,0.25,0.05,18113,12444,5669,317,353,339,698,38,12,false,2,3,7,3
NS,0,3,8,0.25,0.05,17662,12551,5111,321,348,339,525,38,12,false,3,3,7,3
NS,0,3,8,0.25,0.05,17991,12533,5458,315,330,338,698,38,12,false,4,3,7,3
NS,1,3,11,0.25,0.05,17699,12563,5136,318,337,343,573,38,12,false,0,3,7,3
NS,1,3,11,0.25,0.05,17896,12436,5460,286,329,337,592,38,12,false,1,3,7,3
NS,1,3,11,0.25,0.05,18700,12440,6260,278,354,340,731,38,12,false,2,3,7,3
NS,1,3,11,0.25,0.05,18814,12256,6558,298,405,335,767,38,12,false,3,3,7,3
NS,1,3,11,0.25,0.05,18507,12432,6075,302,342,340,678,38,12,false,4,3,7,3
NS,0,3,11,0.25,0.05,18043,12464,5579,316,328,340,647,38,12,false,0,3,7,3
NS,0,3,11,0.25,0.05,17592,12484,5108,315,336,339,533,38,12,false,1,3,7,3
NS,0,3,11,0.25,0.05,20053,12508,7545,313,332,338,894,38,12,false,2,3,7,3
NS,0,3,11,0.25,0.05,17610,12511,5099,314,343,342,612,38,12,false,3,3,7,3
NS,0,3,11,0.25,0.05,18721,12430,6291,308,391,336,660,38,12,false,4,3,7,3
NS,1,6,8,0.25,0.05,35162,25650,9512,627,633,697,891,38,12,false,0,3,7,6
NS,1,6,8,0.25,0.05,35334,25684,9650,624,687,697,892,38,12,false,1,3,7,6
NS,1,6,8,0.25,0.05,34959,25486,9473,587,676,698,877,38,12,false,2,3,7,6
NS,1,6,8,0.25,0.05,35435,25523,9912,634,694,702,925,38,12,false,3,3,7,6
NS,1,6,8,0.25,0.05,34709,25290,9419,597,652,702,880,38,12,false,4,3,7,6
NS,0,6,8,0.25,0.05,36073,26082,9991,650,681,697,917,38,12,false,0,3,7,6
NS,0,6,8,0.25,0.05,35848,26106,9742,660,705,697,909,38,12,false,1,3,7,6
NS,0,6,8,0.25,0.05,35559,26166,9393,665,700,697,885,38,12,false,2,3,7,6
NS,0,6,8,0.25,0.05,35607,26164,9443,675,699,703,874,38,12,false,3,3,7,6
NS,0,6,8,0.25,0.05,35242,26020,9222,650,693,700,900,38,12,false,4,3,7,6
NS,1,6,11,0.25,0.05,35620,25450,10170,602,698,697,1027,38,12,false,0,3,7,6
NS,1,6,11,0.25,0.05,34385,25230,9155,531,596,700,917,38,12,false,1,3,7,6
NS,1,6,11,0.25,0.05,35871,25939,9932,633,690,699,1061,38,12,false,2,3,7,6
NS,1,6,11,0.25,0.05,35558,25613,9945,594,684,695,1055,38,12,false,3,3,7,6
NS,1,6,11,0.25,0.05,35124,25475,9649,602,638,703,1044,38,12,false,4,3,7,6
NS,0,6,11,0.25,0.05,35696,26125,9571,664,686,696,975,38,12,false,0,3,7,6
NS,0,6,11,0.25,0.05,35493,26152,9341,669,690,700,873,38,12,false,1,3,7,6
NS,0,6,11,0.25,0.05,35245,26067,9178,662,681,698,853,38,12,false,2,3,7,6
NS,0,6,11,0.25,0.05,35124,26083,9041,661,698,698,858,38,12,false,3,3,7,6
NS,0,6,11,0.25,0.05,35135,26228,8907,680,682,699,812,38,12,false,4,3,7,6
NS,1,9,11,0.25,0.05,50569,38075,12494,749,962,1054,1120,38,12,false,0,3,7,9
NS,1,9,11,0.25,0.05,50455,38061,12394,868,960,1053,1134,38,12,false,1,3,7,9
NS,1,9,11,0.25,0.05,47041,34952,12089,629,921,1034,1049,38,12,false,2,3,7,9
NS,1,9,11,0.25,0.05,48389,36643,11746,747,940,1034,1032,38,12,false,3,3,7,9
NS,1,9,11,0.25,0.05,46949,35573,11376,333,397,1016,1122,38,12,false,4,3,7,9
NS,0,9,11,0.25,0.05,51837,39301,12536,971,993,1058,1085,38,12,false,0,3,7,9
NS,0,9,11,0.25,0.05,52468,39418,13050,985,1016,1056,1201,38,12,false,1,3,7,9
NS,0,9,11,0.25,0.05,52603,39696,12907,1002,1044,1062,1134,38,12,false,2,3,7,9
NS,0,9,11,0.25,0.05,52149,39464,12685,993,1008,1059,1100,38,12,false,3,3,7,9
NS,0,9,11,0.25,0.05,52301,39642,12659,999,1029,1058,1092,38,12,false,4,3,7,9
NS,1,3,4,0.5,0.05,18650,8175,10475,302,326,340,459,25,25,false,0,3,7,3
NS,1,3,4,0.5,0.05,18887,8215,10672,317,368,336,455,25,25,false,1,3,7,3
NS,1,3,4,0.5,0.05,18980,8243,10737,316,337,341,457,25,25,false,2,3,7,3
NS,1,3,4,0.5,0.05,18712,8204,10508,316,366,340,451,25,25,false,3,3,7,3
NS,1,3,4,0.5,0.05,18563,8147,10416,310,346,339,461,25,25,false,4,3,7,3
NS,0,3,4,0.5,0.05,18925,8221,10704,313,342,336,454,25,25,false,0,3,7,3
NS,0,3,4,0.5,0.05,18943,8214,10729,317,356,339,460,25,25,false,1,3,7,3
NS,0,3,4,0.5,0.05,19168,8290,10878,317,384,339,453,25,25,false,2,3,7,3
NS,0,3,4,0.5,0.05,18390,8183,10207,319,334,336,456,25,25,false,3,3,7,3
NS,0,3,4,0.5,0.05,18338,8219,10119,321,346,336,459,25,25,false,4,3,7,3
NS,1,3,8,0.5,0.05,24085,8146,15939,305,417,340,825,25,25,false,0,3,7,3
NS,1,3,8,0.5,0.05,23903,8207,15696,311,387,338,816,25,25,false,1,3,7,3
NS,1,3,8,0.5,0.05,19910,8158,11752,305,351,339,707,25,25,false,2,3,7,3
NS,1,3,8,0.5,0.05,25656,8276,17380,323,344,342,855,25,25,false,3,3,7,3
NS,1,3,8,0.5,0.05,20851,8159,12692,280,331,336,751,25,25,false,4,3,7,3
NS,0,3,8,0.5,0.05,20017,8225,11792,322,337,338,803,25,25,false,0,3,7,3
NS,0,3,8,0.5,0.05,19835,8285,11550,324,321,340,797,25,25,false,1,3,7,3
NS,0,3,8,0.5,0.05,24263,8204,16059,313,360,335,859,25,25,false,2,3,7,3
NS,0,3,8,0.5,0.05,22821,8226,14595,313,380,338,816,25,25,false,3,3,7,3
NS,0,3,8,0.5,0.05,23266,8254,15012,322,322,338,810,25,25,false,4,3,7,3
NS,1,3,11,0.5,0.05,26321,8213,18108,321,432,337,956,25,25,false,0,3,7,3
NS,1,3,11,0.5,0.05,21262,8235,13027,307,321,341,900,25,25,false,1,3,7,3
NS,1,3,11,0.5,0.05,23489,8248,15241,309,340,344,876,25,25,false,2,3,7,3
NS,1,3,11,0.5,0.05,21270,8065,13205,217,257,338,874,25,25,false,3,3,7,3
NS,1,3,11,0.5,0.05,21306,8147,13159,282,344,338,804,25,25,false,4,3,7,3
NS,0,3,11,0.5,0.05,20485,8206,12279,323,342,341,734,25,25,false,0,3,7,3
NS,0,3,11,0.5,0.05,19591,8220,11371,320,323,338,613,25,25,false,1,3,7,3
NS,0,3,11,0.5,0.05,24458,8234,16224,316,399,339,878,25,25,false,2,3,7,3
NS,0,3,11,0.5,0.05,22773,8255,14518,321,338,341,894,25,25,false,3,3,7,3
NS,0,3,11,0.5,0.05,23338,8241,15097,317,331,337,922,25,25,false,4,3,7,3
NS,1,6,8,0.5,0.05,36837,16764,20073,619,695,705,922,25,25,false,0,3,7,6
NS,1,6,8,0.5,0.05,37462,16760,20702,610,739,695,919,25,25,false,1,3,7,6
NS,1,6,8,0.5,0.05,37431,16935,20496,645,681,693,924,25,25,false,2,3,7,6
NS,1,6,8,0.5,0.05,35919,16544,19375,575,583,695,926,25,25,false,3,3,7,6
NS,1,6,8,0.5,0.05,37243,16714,20529,626,719,700,930,25,25,false,4,3,7,6
NS,0,6,8,0.5,0.05,37975,17180,20795,664,693,703,928,25,25,false,0,3,7,6
NS,0,6,8,0.5,0.05,37566,17194,20372,674,668,700,917,25,25,false,1,3,7,6
NS,0,6,8,0.5,0.05,36849,17048,19801,646,688,697,934,25,25,false,2,3,7,6
NS,0,6,8,0.5,0.05,37638,17193,20445,669,683,698,908,25,25,false,3,3,7,6
NS,0,6,8,0.5,0.05,38364,17205,21159,676,698,696,916,25,25,false,4,3,7,6
NS,1,6,11,0.5,0.05,39276,16857,22419,548,699,696,1153,25,25,false,0,3,7,6
NS,1,6,11,0.5,0.05,41205,16936,24269,640,763,699,1081,25,25,false,1,3,7,6
NS,1,6,11,0.5,0.05,38695,16655,22040,570,654,702,1125,25,25,false,2,3,7,6
NS,1,6,11,0.5,0.05,37801,16898,20903,648,672,696,963,25,25,false,3,3,7,6
NS,1,6,11,0.5,0.05,38880,16609,22271,618,600,701,1106,25,25,false,4,3,7,6
NS,0,6,11,0.5,0.05,37430,17215,20215,659,694,699,949,25,25,false,0,3,7,6
NS,0,6,11,0.5,0.05,38044,17189,20855,659,689,699,1163,25,25,false,1,3,7,6
NS,0,6,11,0.5,0.05,38415,17231,21184,675,685,698,1109,25,25,false,2,3,7,6
NS,0,6,11,0.5,0.05,39971,17128,22843,658,675,697,1151,25,25,false,3,3,7,6
NS,0,6,11,0.5,0.05,39933,17255,22678,663,699,704,1145,25,25,false,4,3,7,6
NS,1,9,11,0.5,0.05,50683,24927,25756,848,896,1051,1140,25,25,false,0,3,7,9
NS,1,9,11,0.5,0.05,48939,24225,24714,863,724,1055,1125,25,25,false,1,3,7,9
NS,1,9,11,0.5,0.05,49361,23504,25857,624,764,1046,1180,25,25,false,2,3,7,9
NS,1,9,11,0.5,0.05,49838,24227,25611,723,911,1050,1129,25,25,false,3,3,7,9
NS,1,9,11,0.5,0.05,49762,24003,25759,800,655,1058,1156,25,25,false,4,3,7,9
NS,0,9,11,0.5,0.05,53081,25798,27283,993,1002,1062,1236,25,25,false,0,3,7,9
NS,0,9,11,0.5,0.05,52915,25802,27113,988,994,1055,1175,25,25,false,1,3,7,9
NS,0,9,11,0.5,0.05,53177,25949,27228,996,1052,1058,1175,25,25,false,2,3,7,9
NS,0,9,11,0.5,0.05,52513,25764,26749,982,994,1055,1157,25,25,false,3,3,7,9
NS,0,9,11,0.5,0.05,52782,26002,26780,1001,1004,1060,1208,25,25,false,4,3,7,9
NS,1,3,4,0.75,0.05,20472,4230,16242,309,359,337,455,13,37,false,0,3,7,3
NS,1,3,4,0.75,0.05,20502,4231,16271,316,392,334,461,13,37,false,1,3,7,3
NS,1,3,4,0.75,0.05,20247,4296,15951,310,347,342,457,13,37,false,2,3,7,3
NS,1,3,4,0.75,0.05,20012,4258,15754,309,353,336,459,13,37,false,3,3,7,3
NS,1,3,4,0.75,0.05,20477,4244,16233,292,391,339,461,13,37,false,4,3,7,3
NS,0,3,4,0.75,0.05,20668,4278,16390,318,355,341,462,13,37,false,0,3,7,3
NS,0,3,4,0.75,0.05,20814,4282,16532,323,431,339,457,13,37,false,1,3,7,3
NS,0,3,4,0.75,0.05,20927,4313,16614,325,425,337,461,13,37,false,2,3,7,3
NS,0,3,4,0.75,0.05,20818,4268,16550,318,382,336,459,13,37,false,3,3,7,3
NS,0,3,4,0.75,0.05,20810,4299,16511,324,418,339,457,13,37,false,4,3,7,3
NS,1,3,8,0.75,0.05,29411,4286,25125,319,339,338,881,13,37,false,0,3,7,3
NS,1,3,8,0.75,0.05,27545,4201,23344,296,339,337,853,13,37,false,1,3,7,3
NS,1,3,8,0.75,0.05,30439,4252,26187,313,303,336,883,13,37,false,2,3,7,3
NS,1,3,8,0.75,0.05,34033,4266,29767,318,733,341,879,13,37,false,3,3,7,3
NS,1,3,8,0.75,0.05,25648,4235,21413,274,329,336,801,13,37,false,4,3,7,3
NS,0,3,8,0.75,0.05,29901,4278,25623,314,324,336,853,13,37,false,0,3,7,3
NS,0,3,8,0.75,0.05,24439,4277,20162,320,325,335,860,13,37,false,1,3,7,3
NS,0,3,8,0.75,0.05,34122,4272,29850,322,618,339,887,13,37,false,2,3,7,3
NS,0,3,8,0.75,0.05,25381,4246,21135,302,331,336,833,13,37,false,3,3,7,3
NS,0,3,8,0.75,0.05,34967,4273,30694,320,749,337,889,13,37,false,4,3,7,3
NS,1,3,11,0.75,0.05,26037,4199,21838,252,291,336,830,13,37,false,0,3,7,3
NS,1,3,11,0.75,0.05,28842,4235,24607,304,343,336,864,13,37,false,1,3,7,3
NS,1,3,11,0.75,0.05,35794,4304,31490,322,622,340,1055,13,37,false,2,3,7,3
NS,1,3,11,0.75,0.05,26099,4143,21956,199,381,342,927,13,37,false,3,3,7,3
NS,1,3,11,0.75,0.05,35106,4216,30890,302,533,332,1038,13,37,false,4,3,7,3
NS,0,3,11,0.75,0.05,36355,4272,32083,310,666,339,1019,13,37,false,0,3,7,3
NS,0,3,11,0.75,0.05,30610,4289,26321,323,388,338,950,13,37,false,1,3,7,3
NS,0,3,11,0.75,0.05,37615,4293,33322,321,711,339,1003,13,37,false,2,3,7,3
NS,0,3,11,0.75,0.05,29435,4278,25157,321,411,338,1032,13,37,false,3,3,7,3
NS,0,3,11,0.75,0.05,31508,4292,27216,322,340,341,996,13,37,false,4,3,7,3
NS,1,6,8,0.75,0.05,39850,8627,31223,630,678,693,910,13,37,false,0,3,7,6
NS,1,6,8,0.75,0.05,40880,8773,32107,638,772,694,924,13,37,false,1,3,7,6
NS,1,6,8,0.75,0.05,40742,8687,32055,630,806,691,912,13,37,false,2,3,7,6
NS,1,6,8,0.75,0.05,40849,8671,32178,630,801,699,932,13,37,false,3,3,7,6
NS,1,6,8,0.75,0.05,40712,8594,32118,634,772,691,931,13,37,false,4,3,7,6
NS,0,6,8,0.75,0.05,42121,8971,33150,682,698,697,934,13,37,false,0,3,7,6
NS,0,6,8,0.75,0.05,41736,8930,32806,659,743,698,930,13,37,false,1,3,7,6
NS,0,6,8,0.75,0.05,42014,8930,33084,676,741,699,933,13,37,false,2,3,7,6
NS,0,6,8,0.75,0.05,40744,8925,31819,666,705,698,927,13,37,false,3,3,7,6
NS,0,6,8,0.75,0.05,42648,8977,33671,687,865,695,938,13,37,false,4,3,7,6
NS,1,6,11,0.75,0.05,46891,8430,38461,520,857,692,1133,13,37,false,0,3,7,6
NS,1,6,11,0.75,0.05,45578,8684,36894,625,636,693,1144,13,37,false,1,3,7,6
NS,1,6,11,0.75,0.05,44869,8666,36203,564,620,696,1201,13,37,false,2,3,7,6
NS,1,6,11,0.75,0.05,41701,8710,32991,634,627,695,1108,13,37,false,3,3,7,6
NS,1,6,11,0.75,0.05,44188,8209,35979,507,487,697,1131,13,37,false,4,3,7,6
NS,0,6,11,0.75,0.05,42880,8966,33914,680,694,698,1120,13,37,false,0,3,7,6
NS,0,6,11,0.75,0.05,42677,8964,33713,683,686,695,1198,13,37,false,1,3,7,6
NS,0,6,11,0.75,0.05,47885,8884,39001,645,794,694,1206,13,37,false,2,3,7,6
NS,0,6,11,0.75,0.05,49581,8881,40700,656,887,695,1200,13,37,false,3,3,7,6
NS,0,6,11,0.75,0.05,44326,8933,35393,663,691,698,1222,13,37,false,4,3,7,6
NS,1,9,11,0.75,0.05,52435,13118,39317,926,876,1057,1247,13,37,false,0,3,7,9
NS,1,9,11,0.75,0.05,52237,12930,39307,904,964,1054,1156,13,37,false,1,3,7,9
NS,1,9,11,0.75,0.05,50379,12446,37933,844,877,1031,1114,13,37,false,2,3,7,9
NS,1,9,11,0.75,0.05,50146,11724,38422,780,675,990,1182,13,37,false,3,3,7,9
NS,1,9,11,0.75,0.05,50192,11623,38569,457,908,1044,1172,13,37,false,4,3,7,9
NS,0,9,11,0.75,0.05,55245,13528,41717,983,1024,1056,1250,13,37,false,0,3,7,9
NS,0,9,11,0.75,0.05,55729,13632,42097,1040,1028,1055,1265,13,37,false,1,3,7,9
NS,0,9,11,0.75,0.05,54826,13479,41347,1003,1015,1054,1267,13,37,false,2,3,7,9
NS,0,9,11,0.75,0.05,55339,13502,41837,973,997,1061,1287,13,37,false,3,3,7,9
NS,0,9,11,0.75,0.05,55463,13623,41840,1039,1040,1054,1283,13,37,false,4,3,7,9
NS,1,-1,4,1.0,0.05,22285,0,22285,999999999,423,-1,459,0,50,false,0,3,7,3
NS,1,-1,4,1.0,0.05,22324,0,22324,999999999,426,-1,460,0,50,false,1,3,7,3
NS,1,-1,4,1.0,0.05,22512,0,22512,999999999,431,-1,459,0,50,false,2,3,7,3
NS,1,-1,4,1.0,0.05,22127,0,22127,999999999,420,-1,458,0,50,false,3,3,7,3
NS,1,-1,4,1.0,0.05,22340,0,22340,999999999,432,-1,460,0,50,false,4,3,7,3
NS,0,-1,4,1.0,0.05,22386,0,22386,999999999,433,-1,461,0,50,false,0,3,7,3
NS,0,-1,4,1.0,0.05,22497,0,22497,999999999,434,-1,458,0,50,false,1,3,7,3
NS,0,-1,4,1.0,0.05,22412,0,22412,999999999,435,-1,457,0,50,false,2,3,7,3
NS,0,-1,4,1.0,0.05,22430,0,22430,999999999,431,-1,461,0,50,false,3,3,7,3
NS,0,-1,4,1.0,0.05,22448,0,22448,999999999,436,-1,459,0,50,false,4,3,7,3
NS,1,-1,8,1.0,0.05,41849,0,41849,999999999,635,-1,934,0,50,false,0,3,7,3
NS,1,-1,8,1.0,0.05,43531,0,43531,999999999,812,-1,934,0,50,false,1,3,7,3
NS,1,-1,8,1.0,0.05,43890,0,43890,999999999,825,-1,937,0,50,false,2,3,7,3
NS,1,-1,8,1.0,0.05,43999,0,43999,999999999,785,-1,932,0,50,false,3,3,7,3
NS,1,-1,8,1.0,0.05,43161,0,43161,999999999,732,-1,934,0,50,false,4,3,7,3
NS,0,-1,8,1.0,0.05,46057,0,46057,999999999,872,-1,939,0,50,false,0,3,7,3
NS,0,-1,8,1.0,0.05,46100,0,46100,999999999,883,-1,938,0,50,false,1,3,7,3
NS,0,-1,8,1.0,0.05,46030,0,46030,999999999,855,-1,939,0,50,false,2,3,7,3
NS,0,-1,8,1.0,0.05,46174,0,46174,999999999,883,-1,937,0,50,false,3,3,7,3
NS,0,-1,8,1.0,0.05,46140,0,46140,999999999,878,-1,937,0,50,false,4,3,7,3
NS,1,-1,11,1.0,0.05,54327,0,54327,999999999,568,-1,1228,0,50,false,0,3,7,3
NS,1,-1,11,1.0,0.05,55590,0,55590,999999999,250,-1,1222,0,50,false,1,3,7,3
NS,1,-1,11,1.0,0.05,55807,0,55807,999999999,460,-1,1217,0,50,false,2,3,7,3
NS,1,-1,11,1.0,0.05,53250,0,53250,999999999,328,-1,1193,0,50,false,3,3,7,3
NS,1,-1,11,1.0,0.05,50073,0,50073,999999999,131,-1,1207,0,50,false,4,3,7,3
NS,0,-1,11,1.0,0.05,62902,0,62902,999999999,1164,-1,1292,0,50,false,0,3,7,3
NS,0,-1,11,1.0,0.05,63516,0,63516,999999999,1197,-1,1298,0,50,false,1,3,7,3
NS,0,-1,11,1.0,0.05,63689,0,63689,999999999,1207,-1,1295,0,50,false,2,3,7,3
NS,0,-1,11,1.0,0.05,63208,0,63208,999999999,1138,-1,1297,0,50,false,3,3,7,3
NS,0,-1,11,1.0,0.05,64020,0,64020,999999999,1230,-1,1295,0,50,false,4,3,7,3
NS,1,-1,8,1.0,0.05,42425,0,42425,999999999,570,-1,936,0,50,false,0,3,7,6
NS,1,-1,8,1.0,0.05,43281,0,43281,999999999,706,-1,934,0,50,false,1,3,7,6
NS,1,-1,8,1.0,0.05,45417,0,45417,999999999,786,-1,935,0,50,false,2,3,7,6
NS,1,-1,8,1.0,0.05,43387,0,43387,999999999,737,-1,935,0,50,false,3,3,7,6
NS,1,-1,8,1.0,0.05,43592,0,43592,999999999,701,-1,930,0,50,false,4,3,7,6
NS,0,-1,8,1.0,0.05,45707,0,45707,999999999,844,-1,938,0,50,false,0,3,7,6
NS,0,-1,8,1.0,0.05,46122,0,46122,999999999,868,-1,938,0,50,false,1,3,7,6
NS,0,-1,8,1.0,0.05,46249,0,46249,999999999,870,-1,939,0,50,false,2,3,7,6
NS,0,-1,8,1.0,0.05,45833,0,45833,999999999,860,-1,937,0,50,false,3,3,7,6
